#Default

; FreeSpace2.fc2

989, "The convoy is lost!  Return to base immediately."

990, "Alpha, the situation is now under control. You may return to base."

; SM1-10.fs2

991, "Feint! Parry! Riposte!"

992, "The 242nd attacks two rebel cruisers and their escorts in an attempt to lure the NTD Repulse into position."

993, "The Alliance will now take the $f Colossus on the offensive. We intend to break the back of the rebel fleet in $b Epsilon $b Pegasi, and the $w 242nd will play a pivotal role. $w Rear $w Admiral $w Koth is somewhere in this system. He will not commit the $h Repulse unless it's absolutely necessary. Your job is to create that necessity. "

994, "To lure $w Koth into our trap, the first phase of the mission will involve an attack against the rebel cruisers $h Majestic and $h Refute$|. They are defended by a complement of twelve $y Hercules$|-class fighters. With the speed and agility of the $y Perseus, you should be able to outmaneuver the Hercs and take them down."

995, "Your primary objective will be to eliminate the fighter escort. This will pave the way for the $f GTC $f Rampart and our bomber wings, which will deliver the main thrust of the strike. Our plan is to damage the rebel cruisers while presenting the smallest credible threat. "

996, "If the rebels think our force consists of nothing more than a $y Leviathan and a few errant bombers, they may capitalize on this advantage and sortie their fleet. For this reason, the cruisers must not be destroyed before their reinforcements enter the field of engagement. "

997, "If $w Koth sends in the $h Repulse to finish the job, Command will deploy the $f Colossus to strike the final blow. Your secondary objective will be to defend the $f Rampart during this phase of the battle. The cruiser will probably sustain damage from the earlier exchange. Good luck, Alpha."

998, "The Alliance has declared a decisive victory in Epsilon Pegasi. With our blockade of the Polaris jump node, all rebel forces in the system have surrendered. In recognition of your contributions to the allied victory, you are hereby awarded the Epsilon Pegasi Liberation Medal. The GTVA Security Council and General Assembly extend their gratitude for your service.

Admiral Petrarch has requested recommendations for the 134th Barracuda squadron, a combat evaluation unit. I have forwarded your name as an outstanding candidate. The primary role of the 134th is the field testing of new technologies. In my estimation, you will excel in this challenging position.

However, I have also learned that Special Operations Command requires a volunteer for an extremely dangerous operation. If you choose to pursue this course, your assignment with the 134th will be waiting for you upon your return. The decision is yours, pilot."

999, "The Alliance has declared a decisive victory in Epsilon Pegasi. With our blockade of the Polaris jump node, all rebel forces in the system have surrendered. However, the 242nd Suicide Kings have little cause to celebrate. 

The destruction of the Rampart reflects poorly on our unit and on your leadership. Command relies on our intercept squadrons to defend our warships. As a wing leader, you must learn how to take initiative, how to evaluate a crisis, and how to manage your squadmates. 

I have recommended your immediate transfer to the 134th Barracudas, a combat evaluation unit. At least the consequences of failure in such a squadron are not so grim. I have also learned that Special Operations Command requires a volunteer for a suicide mission. Of course, that decision is entirely up to you. "

1000, "Stay focused on your objectives. Don't waste time chasing down lone fighters. Use the large ships for fire support to quickly eliminate hostile targets."

1001, "Destroy Escort Fighters"

1002, "Protect the Rampart"

1003, "Destroy the cruisers' fighter escort"

1004, "Defend the Rampart"

1005, "Help destroy Koth's battle group"

1006, "The fighter escort has been eliminated. Pull back to the Rampart and rearm if you need to, Alpha. Zeta wing will take it from here. We'll need you to stand by in case more rebel fighters jump in."

1007, "Alpha, your primary objective is to intercept the escort. The rebel cruisers have anti-fighter guns. Stay out of range to avoid them. "

1008, "This is the GTC Rampart. We are powering down our beam cannons to minimize damage against the cruisers. If we destroy them by accident, our ruse is finished."

1009, "This is Zeta wing. We have delivered the goods and are returning to base.  "

1010, "Iota wing here. If we hit these cruisers any harder, there won't be any bait left for the trap. We're bugging out. "

1011, "Rampart now powering up primary batteries. Our beam cannons are back on line."

1012, "Sensors picking up a wing of rebel Lokis, designation Libra. Seek and destroy."

1013, "Proceed with caution, Alpha. Those anti-fighter beams have an effective range of fifteen hundred meters. Try to lure the escorts away from their cruisers."

1014, "This operation will mark the beginning of the end for the NTF. Well done, pilots. "

1015, "This is the GTVA Colossus. Admiral Koth, you are ordered to power down your vessel immediately and surrender. The Polaris jump node is blockaded. There is no escape!"

1016, "I have no intention of escaping, Colossus, nor will I surrender. Even if I send my crew to hell with you, this monstrosity will be destroyed!"

1017, "The Repulse has set a collision course for the Colossus!"

1018, "Admiral Koth's destroyer has jumped in! The NTD Repulse! The big fish has devoured our bait. Now sending in the Colossus."

1019, "Incoming jump signature! Friendly configuration! The Colossus is now on station!"

1020, "The Repulse is deploying its fighter wings. Alpha, we need to you to intercept! Destroy Aries wing!"

1021, "Don't be absurd, Koth! You are sacrificing ten thousand lives for nothing!"

1022, "Your cynicism appalls me, Colossus. I have ten thousand officers and crew willing to die for Neo-Terra! The tyranny of your regime is finished! Admiral Koth out!"

1023, "Evacuating forward decks four hundred through twelve hundred. Bringing turrets to bear. Auxiliary bridge, stand by. All hands brace for impact!"

1024, "Repulse objective neutralized. Colossus, what's your status?"

1025, "Damage is minimal here, Command. If only Koth had surrendered instead of playing martyr, his crew would still be alive."

1026, "The area is secure. All hostile targets have been neutralized. Return to base."

1027, "The NTC Majestic has been destroyed!"

1028, "We have eliminated the NTC Refute!"

1029, "This is the GTC Rampart! We have sustained heavy damage! All systems approaching critical!"

1030, "We've lost the Rampart! I repeat! We've lost the Rampart!"

1031, "The escort fighters are closing in on you, Alpha. Lure them back to the Rampart."

; SM2-01.fs2

1032, "Battle of the Wilderness"

1033, "The 134th Barracudas escort two freighters in the first nebula deployment of the AWACS."

1034, "News from the Front

At 2150, the $f Colossus entered the $b Polaris system and neutralized the $h NTD $h Andronicus and the $h NTC $h Camisard, securing the jump node from $b Epsilon $b Pegasi$|. Meanwhile, the $f 13th $f Vasudan $f Battle $f Group has destroyed the $h NTD $h Cyrene and gained foothold in $b Sirius$|. Intelligence reports that $w Admiral $w Bosch and his elite guard have withdrawn to the rebel enclave of $b Regulus$|. 

Command anticipates a total allied victory in less than 30 days."

1035, "The Subspace Portal

$w Dr. $w Hargrove's task force has determined that the subspace portal in $b Gamma $b Draconis was constructed by the $y Ancients, an extinct civilization discovered near the end of the $y Great $y War$|. Artifacts excavated in the $b Altair system contained data that enabled the $f GTA and $f PVN to destroy the $h SD $h Lucifer$|. Many Terran and Vasudan systems once belonged to the $y Ancients' empire, which the Shivans obliterated eight thousand years ago. The portal has been renamed $b $y Knossos, after the Earth's Minoan civilization."

1036, "The Deneb Connection

Intelligence has learned that $w Bosch acquired $y Ancient materials from an excavation site in the $b Deneb system. These artifacts somehow enabled $w Bosch to locate and activate the $y Knossos portal. This explains the presence of the Admiral's command ship in the $b Deneb asteroid belt. $w Bosch then sent the $h NTC $h Trinity into $b Gamma $b Draconis to activate the portal, which lured the Shivans into that system. 

We do not know $w Bosch's motives or what the Shivans are doing in the nebula."

1037, "Nostos

Allied scientists studying the portal remain optimistic about the potential for this technology. In five to ten years, we might be able to restore contact with $b Earth or create new jump nodes to unexplored regions of the galaxy. For this reason, the portal must remain open for as long as possible. 

Command has issued a standing order to destroy the device should a full-scale invasion be imminent."

1038, "Our Objectives

The destruction of the $h Ravana has intensified Shivan activity in the nebula. The Shivan fleet appears to be smaller than the armada we defeated three decades ago, and our improved technology gives us a tactical advantage. However, with the possibility of uncharted jump nodes leading to more Shivan-infested systems, we cannot know with any certainty the full extent of the enemy force. 

A miscalculation on our part could unleash the second Shivan invasion of our home systems."

1039, "New Technologies

The $f Aquitaine will spearhead the next phase of our exploration and containment operation in the nebula. To help us achieve our objectives, the Alliance has developed new technologies, including Advanced Warning And Control Systems, or $y AWACS, and gas mining vessels to gather deuterium for our fusion reactors. 

Prototypes of these new tactical weapons and fighters will be deployed pending successful completion of field tests. The $w 134th $w Barracudas will be conducting these combat exercises near the $b Gamma $b Draconis jump node."

1040, "GTW ML-70 Morning Star

Two next-generation weapons are now available: the $y Morning $y Star and the $y EMP $y Missile$|. The $y GTW $y ML-70 $y Morning $y Star improves upon the $y Flail gun developed during the $y Great $y War$|. Recent advances in high-temperature optics enable the primary focusing chamber of the $y Morning $y Star to produce a more coherent charge. Though an energy weapon, the $y Morning $y Star has a powerful kinetic effect on its target."

1041, "EMP Missile

The $y EMP $y Missile interferes with the electronics systems of vessels caught within the blast radius of the warhead. The detonation scrambles targeting data and jams communications. Tactically, the $y EMP is an effective anti-bomber weapon. It prevents these craft from acquiring aspect lock and temporarily shuts down the guidance and propulsion systems of warheads in flight."

1042, "Welcome to the $w 134th $w Barracudas, pilot. I'm $w Commander $w Vincey, your squadron leader. The $w 134th is a combat evaluation unit, or $w CEU, which means we're among the first to test new ships and weapons in the field. While we carry out our missions, engineers will gather data on the systems we've been assigned to test."

1043, "In this mission, our primary objective is to escort two $y Triton$|-class freighters, the $f Erinpura and the $f Vauban$|. They will enter the nebula at the $b Gamma $b Draconis node and travel to their waypoint, where they will rendezvous with the $f GTCv $f Warspite$|. Their cargo is the new $y Target $y Acquisition and $y Guidance missile system. "

1044, "The $f GTA $f Lucidity will provide $y AWACS support for this mission. With its powerful sensor array, the $f Lucidity will transmit targeting data to your fighter, effectively increasing your sensor range. The $w 134th will be the first to test the system in the nebula."

1045, "Now keep in mind that the C in $w CEU stands for Combat. These aren't controlled laboratory experiments. Shivan activity has intensified, so you can expect to engage some $h Maras and $h Cains out there. If the action gets too intense, call in reinforcements at your discretion. Good luck, pilot."

1046, "Our squadron lost the Erinpura, the Vauban, and the TAG missile prototypes. Not only will the TAG exercise be cancelled, but Command has also ordered a full investigation. As we speak, analysts are reviewing the data from our flight recorders. The entire squadron has been grounded pending the conclusion of this inquiry.

Command considers this deployment of the AWACS to be a total failure."

1047, "It is essential that you concentrate your efforts on enemy bombers. You also have reinforcements at your disposal. You would be well advised to make efficient use of them."

1048, "Though we lost a freighter in this engagement, the combat field test of the Target Acquisition and Guidance missile will proceed on schedule. The 134th will be working with the Warspite to conduct this exercise. 

The destruction of the AWACS reveals a critical flaw. Though the AWACS improved our sensor capabilities, its vulnerability limits the potential of the craft in combat scenarios. On the other hand, your unit's failure to protect the AWACS indicates that more effective leadership may be required here."

1049, "Both the Erinpura and the Vauban survived the Shivan attack. The combat field test of the Target Acquisition and Guidance missile will proceed on schedule. The 134th will be working with the Warspite to conduct this exercise. 

The destruction of the AWACS reveals a critical flaw. Though the AWACS improved our sensor capabilities, its vulnerability limits the potential of the craft in combat scenarios. On the other hand, your unit's failure to protect the AWACS indicates that more effective leadership may be required here."

1050, "Both the Erinpura and the Vauban survived the Shivan ambush. The combat field test of the Target Acquisition and Guidance missile will proceed on schedule. The 134th will be working with the Warspite on this exercise. 

Command rates the initial deployment of the AWACS a complete success. Our improved sensor capability gave us the tactical advantage we required to respond quickly and decisively to the Shivan attack. 

Prepare your wing for your next sortie, pilot. The TAG missile combat field test begins at 0315."

1051, "You have flown an excellent mission."

1052, "Our squadron lost the Erinpura, the Vauban, and the TAG missile prototypes. Not only will the TAG exercise be cancelled, but Command has also ordered a full investigation. As we speak, analysts are reviewing the data from our flight recorders. The entire squadron has been grounded pending the conclusion of this inquiry.

The destruction of the AWACS also reveals a critical flaw. Though the AWACS improved our sensor capabilities, its vulnerability limits the potential of the craft in combat scenarios. On the other hand, your unit's failure to protect the AWACS suggests that more effective leadership may be required here."

1053, "Though we lost a freighter in this engagement, the combat field test of the Target Acquisition and Guidance missile will proceed on schedule. The 134th will be working with the Warspite on this exercise. 

Command rates the initial deployment of the AWACS a partial success. Our improved sensor capability gave us the tactical advantage we required to respond quickly to the Shivan attack. "

1054, "TAG Missiles"

1055, "Destroy Malor"

1056, "Protect the Lucidity"

1057, "Escort the Vauban to the Warspite"

1058, "Escort the Erinpura to the Warspite"

1059, "Command, this is Alpha wing. We are on-station at the Gamma Draconis node."

1060, "We are sending in the transports now, Alpha."

1061, "Lucidity here. The AWACS is coming online. We're picking up hostiles at long range."

1062, "Roger. Illuminating IFF now and heading your way."

1063, "Warspite, this is the Lucidity. We are nearing the rendezvous point. Please activate your IFF transponder."

1064, "Warspite, this is the Vauban.  We've lost AWACS support. Request immediate assistance."

1065, "Beta wing is standing by. Reinforce at your discretion, Alpha."

1066, "The Shivans are targeting our AWACS system. We need fighter cover pronto!"

1067, "The AWACS is offline. We're now attempting to repair the sensor array."

1068, "This is the Lucidity. We now have limited AWACS capability. Repairs are still in progress."

1069, "AWACS is back at full strength."

1070, "We've lost sensors again! Probability of field repair is less than five percent."

1071, "Alpha, sensors have picked up a Cain-class cruiser. Call in Zeta wing if you require assistance."

1072, "Thanks Alpha.  We'll take it from here."

1073, "All detected enemy craft have been neutralized. Alpha wing, return to base."

1074, "Alpha, help the Warspite secure the area. Eliminate all enemy craft within range."

1075, "The convoy you were assigned to protect has been destroyed. Alpha, return to base immediately."

1076, "The Erinpura and Vauban have been destroyed. Escort the Lucidity to the Warspite and return to base."

1077, "We're tracking a new inbound wing, designation Cancer.  Take them out now, Alpha!"

1078, "Heads up! Enemy wing closing in!"

1079, "Bandits incoming!"

1080, "We've got company!"

; SM2-02.fs2

1081, "A Game of TAG"

1082, "The 134th tests the new Target Acquisition and Guidance (TAG) missile."

1083, "The $w 134th will now assist with the combat evaluation of the $y Target $y Acquisition and $y Guidance missile. $w Captain $w Forsythe of the $f Warspite has requested you specifically for this mission, so you must have made quite an impression on your last sortie. The $f Warspite will supervise this combined arms exercise."

1084, "The $w 134th will now assist with the combat evaluation of the $y Target $y Acquisition and $y Guidance missile. This will be the first deployment of this system in an actual combat exercise. Our laboratory simulations indicate it has significant potential as a tactical weapon. "

1085, "When you hit a target with the $y TAG warhead, the missile's beacon will illuminate the target for allied capital ships within range. All available firepower will be brought to bear for a quick resolution. This technology could be a decisive advantage for the $y GTVA$|. In this exercise, we will test the prototype $y TAG-A$|."

1086, "Command has deployed scout wings to Shivan positions. They will lure targets within range of our guns. Once the enemy approaches, get in behind the target quickly and launch your $y TAG$|s. Stay within 3000 meters of the corvette for maximum effectiveness. The $f Lucidity will provide $y AWACS coverage.  "

1087, "Command has deployed scout wings to Shivan positions. They will lure targets within range of our guns. Once the enemy approaches, get in behind the target quickly and launch your $y TAG$|s. Stay within 3000 meters of the corvette for maximum effectiveness. "

1088, "For this mission, you'll be flying a refurbished $y Ulysses space superiority fighter, specially modified for this exercise. The $y Ulysses is a $y Great $y War antique, but the fighter still handles well, and the modifications will enable $y TAG engineers to monitor the progress of the exercise. "

1089, "Though this exercise did not proceed as planned, the 134th met the challenge head-on and defended our warships admirably. 

Overall, this field deployment of the TAG missile exceeded our expectations. Research and Development is now working on improvements to the TAG-A prototype, including an aspect-seeking warhead and a more maneuverable projectile. These enhancements should make the TAG a versatile weapon for our tactical wings."

1090, "The destruction of the Warspite was a senseless tragedy. The lives of Captain Forsythe and his crew should not have been sacrificed for the sake of a prototype exercise. The 134th was called upon to get our warships out of a difficult situation, and we failed. As leader of Alpha wing, re-evaluate this scenario carefully. What could you have done to save the Warspite?"

1091, "You must make careful use of every TAG missile you are alotted.  Since they are unguided missiles you are advised to get as close to your target as possible.  Once an enemy is TAG'ed move clear quickly so you don't take friendly fire."

1092, "The destruction of the Lucidity was a senseless tragedy. The lives of its crew should not have been sacrificed for the sake of a prototype exercise. The 134th was called upon to get our warships out of a difficult situation, and we failed. As leader of Alpha wing, re-evaluate this scenario carefully. What could you have done to save the Lucidity?"

1093, "As a result of this debacle, we lost both the Warspite and the Lucidity. You alone had the opportunity to make a difference here. Instead, you disgraced our squadron. As a pilot serving in a Combat Evaluation Unit, you must be prepared to confront any challenge. 

Further development on the TAG missile will be suspended until further notice.  "

1094, "Jump out only when ordered to do so.  "

1095, "TAG Cancer"

1096, "TAG Scorpio"

1097, "Test the TAG missile system"

1098, "Destroy all Shivan fighters"

1099, "Protect the Warspite"

1100, "This is Alpha wing. We are in position and standing by."

1101, "Acknowledged. Scouts are inbound with enemy fighters in pursuit. Number of bandits unknown."

1102, "Scout 1 here! I'm bugging out! They thrashed me good back there!"

1103, "Mayday! Mayday! This is Scout 3! A large Shivan force is headed for your position! I'm under heavy fire here! "

1104, "Alpha wing, be advised our fire control is currently slaved into the TAG system. We're totally dependent on you for all our weapons targeting. If you don't TAG it, we can't hit it."

1105, "Long-range sensors indicate eleven hostile craft are inbound. We're picking up additional jump signatures with hostile configurations."

1106, "All units! This situation has been upgraded to a tactical engagement. Iota wing will reinforce your position as soon as possible. Hang in there, Alpha. Help is on the way."

1107, "That's not good enough, Command! We're not properly armed out here! What do you expect us to do?"

1108, "We are fully aware of your situation, Alpha.  We are also aware that thousands of lives on board the Warspite and Lucidity are counting on you."

1109, "Roger that, Command. We'll get the job done."

1110, "All clear. Mission complete. Alpha, you may return to base. "

1111, "A wing of five Taurvis now closing in! Intercept those bombers, Alpha!"

1112, "Iota wing here. Ready to assist."

1113, "We are fully aware of your situation, Alpha.  We are also aware of thousands of lives on board the Warspite that are counting on you."

1114, "This is the Warspite! We're under heavy fire! Alpha, unless you TAG those hostiles, we are completely defenseless!"

1115, "The Shivans have destroyed the Warspite!"

1116, "We need fighter cover on the Lucidity! We must not lose the AWACS!"

1117, "The Lucidity has been destroyed!"

1118, "Alpha, return to base on the double. This mission is over."

1119, "Mayday! Mayday! This is Kappa 3 of the 107th Ravens, GTD Aquitaine! Command, do you copy?"

1120, "Affirmative, Kappa 3! What's your status?"

1121, "Command, get the fleet out of the nebula! Shut down the portal now! There's no time to lose!"

1122, "I am transmitting the coordinates of the Aquitaine's current position. Return to base immediately. You are badly damaged."

1123, "Listen to me! There's no way we can stop them this time! Shut down the portal before it's too late! There's something out there, Command! Please! "

1124, "Kappa 3, do you copy? Please respond. I repeat. Do you copy?"

1125, "All units, you will disregard Kappa 3's transmission. The communication record of this sortie has been classified level Phi.  "

; SM2-03.fs2

1126, "Proving Grounds"

1127, "The 134th participates in a field exercise with the new Pegasus stealth fighter."

1128, "In this mission, the $w 134th will participate in a test of the new $y Pegasus$|-class stealth fighter, developed for allied operations in the nebula. The unusual design of the $y Pegasus minimizes the EM signature emitted by the fighter, making it all but impossible to detect with sensors. This exercise will be the first simulation of the $y Pegasus under combat conditions in the nebula environment."

1129, "$f Alpha wing, your objective is to defend the $f GTC $f Oberon, a decommissioned $y Fenris cruiser. The $f Oberon has served the Alliance since the $y Great $y War, and most of its systems have been stripped down to repair other cruisers in circulation. Flying the $y Pegasus prototypes, $f Delta wing will attack the $f Oberon. Your job is to repel their offensive."

1130, "Your weapons will be neutralized for the duration of the test. Though you may fire your lasers and missiles, they will inflict only superficial damage against $f Delta wing. Engineers on board the $f GTD $f Aquitaine will monitor the progress of the exercise and gather data to verify the stealth capability and combat potential of the $y Pegasus$|."

1131, "The Shivans destroyed the Aquitaine. Without this ship, our operations in the nebula are in jeopardy. Though we were outnumbered and outgunned, the Aquitaine went down on our watch. The 10,000 officers and crew who perished were our friends and comrades. The 134th is the disgrace of the allied fleet. 

Because we serve on the front lines, the brass think it's our duty to take the fall for their mistakes. As your squadron leader, I will testify on your behalf. More wings should have been deployed to cover the Aquitaine's retreat. However, until Command completes its inquiry, you will be stripped of your wings and held in custody. You are dismissed, pilot."

1132, "Bombers should be your highest priority when protecting the Aquitaine."

1133, "Well done, pilot. Outnumbered and outgunned, you covered the Aquitaine's retreat through the Gamma Draconis jump node.  The Moloch and its fighters inflicted severe damage, and repair crews are now working to get the destroyer back on line. Nevertheless, your actions saved thousands of lives.

The 64th Raptors are in need of bomber pilots. I've recommended that you be transferred. Flying bombers is hard work, but with a bank of Cyclops torpedoes, you'll have the firepower to neutralize enemy corvettes and destroyers.

We have just received word that Bosch and his rebel fleet are en route to Gamma Draconis. We'll be redeployed ASAP to head them off. Admiral Petrarch will outline the details of our upcoming operation at 2150 hours."

1134, "Excellent work, pilot. Outnumbered and outgunned, you covered the Aquitaine's retreat through the Gamma Draconis jump node. For saving a capital ship of the Galactic Terran-Vasudan Alliance from imminent destruction, you are hereby awarded the Order of Galatea. Congratulations.

The 64th Raptors need a wing leader, and I think you are just the pilot for the job. Flying bombers is hard work, but with a bank of Cyclops torpedoes, you'll have the firepower to neutralize enemy corvettes and destroyers.

We have just received word that Bosch and his rebel fleet are en route to Gamma Draconis. We'll be redeployed ASAP to head them off. Admiral Petrarch will outline the details of our upcoming operation at 2150 hours."

1135, "You did not have authorization to return to base, pilot. Your actions compromized our combat evaluation of the Pegasus stealth fighter. You have been grounded until further notice."

1136, "In order to destroy the Moloch-class corvette, you must keep it within sensor range. You are providing sensor support for the Aquitaine."

1137, "Destroy Tiamat"

1138, "Protect Aquitaine"

1139, "Protect Oberon"

1140, "Escort the Aquitaine to the jump node"

1141, "Destroy the Tiamat"

1142, "Destroy Shivan fighters and bombers"

1143, "Protect the Oberon for 2 minutes"

1144, "Test the Pegasus stealth fighter"

1145, "This exercise will begin in 5...4...3...2...1. Delta wing, engage stealth mode."

1146, "Aquitaine, set course for the Gamma Draconis jump node. We're pulling you out of there."

1147, "Alpha has been deployed. Delta wing, are you ready?"

1148, "Affirmative, Command. Those Alpha scrubs won't even know what hit 'em."

1149, "Alpha, we are switching your weapons to training mode. Your guns and missiles will inflict superficial damage."

1150, "With all due respect, I recommend we use live ammo for this exercise, sir."

1151, "The Oberon has jumped in and is standing by. Your objective, Alpha, is to defend this cruiser against Delta wing's attack."

1152, "Let's take these flyboys out of circulation, Delta."

1153, "Gathering test data now. All systems are functioning normally."

1154, "Here they come!"

1155, "Stay on them Alpha. Don't lose visual contact!"

1156, "Target profile is razor thin. Hard to hit at medium range."

1157, "Alpha, can you target Delta wing?"

1158, "Negative, Command. Even at point blank range my sensors pick up nothing."

1159, "Good. How are you holding up, Delta?"

1160, "Shielding and armor have a low damage threshold."

1161, "Speed and maneuverability are well above average."

1162, "Limited offensive capability. An excellent reconnaissance fighter in my estimation."

1163, "Delta wing has inflicted moderate damage against the Oberon. Stay on them, Alpha. Don't lose them in the fog."

1164, "The Oberon has sustained heavy damage. The stealth fighters are getting the best of you, Alpha."

1165, "The Oberon's hull integrity has fallen below critical. Looks like a victory for Delta wing."

1166, "That's enough for the first test, pilots. Our engineers have gathered important data. Good work attacking the Fenris, Delta. You caught Alpha wing off guard."

1167, "Excellent work, pilots. Our engineers have gathered valuable data. Good work defending the Fenris, Alpha wing."

1168, "We will now begin the second test."

1169, "Abort the exercise! Repeat! Abort the exercise! Sensors are reading incoming hostiles! Delta wing, return to the Aquitaine on the double."

1170, "Alpha wing, your primary and secondary weapons have been rearmed. Hold off the Shivans as the Aquitaine withdraws."

1171, "Roger that, Command. Engaging fusion drives. Distance from the node is 4500 meters. We will reach our jump point in 6 minutes."

1172, "This is the Aquitaine. Shivan warheads have impacted our hull. We are sustaining heavy damage from the Moloch's main gun."

1173, "This is the Aquitaine. All hands prepare to abandon ship! Probability of hull failure is high!"

1174, "The Aquitaine has been destroyed! Abort mission, pilots! Get out of there now!"

1175, "The Aquitaine has reached the Gamma Draconis jump node! Secure the area and return to base, pilots. Well done."

1176, "The Shivans have sortied a Moloch-class corvette, designation Tiamat."

1177, "We have destroyed the Tiamat!"

; SM2-04.fs2

1178, "The King's Gambit"

1179, "The 64th Raptors lead a bombing action against NTF ships running the blockade of the Capella jump node."

1180, "Bosch's Gambit

We have received news of an alarming development on the civil war front. Massing his forces in the $b Regulus system, $w Admiral $w Bosch outmaneuvered the $f Colossus and its battle group. The rebel armada is now en route for the $b Gamma $b Draconis system, via $b Polaris, $b Epsilon $b Pegasi, and $b Capella$|. 

Their final destination: the $y Knossos subspace portal."

1181, "Running the Gauntlet

Allied forces destroyed a number of $h NTF warships as they ran our gauntlet of jump node blockades. However, the rebels have sufficient firepower to threaten our positions in $b Gamma $b Draconis$|. 

The $f Colossus and its battle group are in close pursuit, neutralizing enemy stragglers. We must hold $b Gamma $b Draconis until these reinforcements arrive."

1182, "On the Barricades

Our squadrons will assist with the blockade of the $b Capella node. As the rebels begin their incursion, our objective will be to inflict as much damage as possible. The second phase will involve a counterstrike against enemy rallying positions, where the rebels will gather to coordinate their final attack. 

We must diminish the $h NTF's offensive capability before our confrontation at the node."

1183, "Rebellion's End

This campaign may prove to be the Admiral's final gambit. Whether or not $w Bosch reaches the portal, the $h NTF regime and its domination of $b Polaris, $b Regulus, and $b Sirius are effectively over. Command has disclosed neither the motives behind $w Bosch's actions nor the consequences should the Admiral succeed. 

We do know that 18 months of carnage and terror will soon come to an end."

1184, "Artemis Bomber

The $f Aquitaine has just received four wings of the new $y GTB $y Artemis, the Alliance's next-generation light bomber. The most agile ship of its class, the $y Artemis will carry the $y Cyclops torpedo, our modified anti-cruiser warhead. I have reassigned pilots to the $w 64th $w Raptors$|. This squadron will play a bomber and heavy assault role in the upcoming operation."

1185, "Prometheus S

The $y Artemis will be armed with the new $y Prometheus cannon. Our nebula gas miners have gathered sufficient resources to resume production of the $y GTW-5 $y Prometheus $y S$|. The S-type is based on the original design of the $y Prometheus cannon. With high marks for shield and hull damage, the $y Prometheus was our weapon of choice in the $y Great $y War$|."

1186, "This is $w Commander $w Beckett, leader of the $w 64th $w Raptors Bomber Squadron. At 0457, $h NTF warships entered the $b Gamma $b Draconis system and engaged our blockade. So far we've taken down the $h NTC $h Absalon, the $h NTC $h Cunaxa, and several troop transports.  $w Admiral $w Petrarch has called in the $w 64th to assist."

1187, "The Vasudans are leading the blockade with the $f GVD $f Hedetet, a $y Typhon$|-class destroyer. The Alliance has also set up a network of five $y Mjolnir RBCs, or Remote Beam Cannons. These unmanned experimental weapon platforms discharge anti-warship beams to complement the defense of a strategic target."

1188, "The $h NTF fleet will enter through the $b Capella jump node. Each warship will then jump to a rallying point within the $b Gamma $b Draconis system. In the interval between jumps, they will re-energize their subspace drives. Your role will be to neutralize the warships with your $y Cyclops torpedoes."

1189, "The $h Iceni has already slipped through our defenses, but we will make every effort to track $w Bosch down before the rebels rally their forces and attack. According to Intelligence, the $h NTD $h Uhuru, the $h NTC $h Pax, the $h NTC $h Liberty, and the $h NTC $h Undaunted have entered the subspace node and are heading for the blockade."

1190, "The 64th Raptors are the disgrace of the Aquitaine and the GTVA. Every warship that ran our blockade threatens our positions in the Gamma Draconis system. Though we have the strength to crush the rebellion, our failure here will cost lives and resources we should not have to sacrifice.  

Admiral Petrarch has grounded the 64th until further notice. Our bombers will be reassigned to the 107th Ravens. Dismissed, pilot."

1191, "Coordinate your squadmates to attack the critical targets."

1192, "Excellent work, pilot. With our blockade of the Capella jump node, the Alliance has achieved a major victory. The Mjolnir RBCs and the bombing action of the 64th negated a significant component of the rebel fleet. The Raptors neutralized all hostile warships that crossed our lines. No other squadron can make that claim.

Our unit will be redeployed ASAP. Report to the ready room on the double."

1193, "Good work, pilot. The Mjolnir RBCs and the bombing action of the 64th reduced the offensive capability of the NTF fleet. Our chances of minimizing allied casualties in Gamma Draconis have improved significantly. 

The Raptors will be redeployed ASAP. Report to the ready room on the double."

1194, "Destroy Uhuru"

1195, "Destroy Pax"

1196, "Destroy Liberty"

1197, "Destroy Undaunted"

1198, "Destroy Inspiration"

1199, "Destroy Perseverance"

1200, "Intercept and destroy all NTF warships"

1201, "Look sharp, Alpha! NTF ships are headed your way."

1202, "The NTD Uhuru is now in-system. Take down that destroyer and neutralize the escort."

1203, "Good work, pilots! Don't smoke 'em yet. We've got more trouble on the way."

1204, "The NTD Uhuru has jumped! Now en route to rallying position."

1205, "Alpha 1, a Deimos-class corvette, the NTCv Pax, has entered the system."

1206, "The Pax is going down!"

1207, "The Pax has escaped! This is a blockade, pilots! We've got to shut the rebels down!"

1208, "The NTC Liberty now entering the system. Aeolus-class cruiser. Evade the Loki escort, Alpha!"

1209, "That's a confirmed kill! We've got more hostiles jumping in!"

